# {"t_start": 1549290854.1318896, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
8.0,382,30089.682327
11.0,510,30113.260213
9.0,444,30133.687924
15.0,679,30165.504436
23.0,696,30197.846659
14.0,563,30223.880331
18.0,518,30247.88525
16.0,628,30277.708468
17.0,574,30304.416112
13.0,616,30333.403136
5.0,311,30347.812711
13.0,576,30374.394918
3.0,246,30385.280761
13.0,482,30407.90158
4.0,289,30421.348047
14.0,648,30452.129385
18.0,817,30490.714713
9.0,454,30511.756099
9.0,422,30531.07443
14.0,452,30552.32832
16.0,617,30580.318278
12.0,611,30608.580821
8.0,309,30622.727144
14.0,600,30650.622983
11.0,457,30671.953715
4.0,304,30685.686762
4.0,277,30698.34855
12.0,541,30723.680707
7.0,364,30740.367849
6.0,373,30757.340759
10.0,500,30780.360385
11.0,483,30802.703745
19.0,553,30827.666054
11.0,484,30849.493813
12.0,561,30875.357982
32.0,1021,30922.986854
1.0,171,30930.360074
7.0,447,30950.50718
20.0,760,30985.401056
7.0,428,31004.020077
7.0,435,31023.371146
16.0,626,31052.537579
14.0,668,31083.653665
8.0,369,31100.544834
11.0,572,31127.18002
2.0,228,31137.534264
26.0,962,31183.49705
28.0,768,31219.585844
4.0,288,31232.656361
9.0,480,31255.073537
3.0,232,31265.962614
12.0,548,31290.993674
17.0,687,31322.507675
5.0,341,31337.877857
1.0,175,31345.734052
9.0,412,31365.194059
14.0,519,31389.408205
24.0,871,31429.418945
12.0,549,31454.349811
7.0,373,31471.431791
17.0,710,31504.251052
9.0,497,31527.050812
14.0,678,31558.664763
27.0,854,31598.416439
8.0,451,31619.387725
10.0,503,31642.680034
17.0,729,31675.864313
15.0,457,31696.755318
4.0,283,31709.415402
10.0,487,31731.9295
30.0,952,31776.002968
21.0,777,31812.604319
11.0,493,31835.691333
13.0,678,31866.927557
14.0,494,31889.080181
17.0,727,31922.808382
9.0,396,31940.75408
5.0,356,31957.072045
11.0,570,31983.086488
8.0,466,32004.740619
19.0,612,32032.444197
25.0,691,32063.92285
13.0,597,32092.031422
25.0,873,32133.440961
17.0,694,32166.031359
7.0,395,32184.075904
16.0,610,32212.765513
26.0,750,32247.315898
14.0,537,32272.099023
11.0,495,32294.942186
1.0,157,32301.540736
2.0,205,32311.126643
21.0,617,32340.585569
12.0,442,32360.129274
12.0,513,32383.650052
19.0,647,32412.737839
9.0,436,32432.665916
2.0,206,32441.644169
11.0,533,32466.34497
10.0,513,32490.063404
17.0,795,32525.922416
8.0,442,32546.064671
13.0,579,32572.766388
13.0,537,32597.113582
6.0,386,32614.512661
8.0,436,32634.321439
9.0,464,32655.700141
11.0,416,32675.264033
9.0,367,32691.542156
30.0,758,32726.637809
20.0,672,32758.112045
5.0,286,32770.984405
25.0,813,32809.539106
10.0,457,32831.337779
21.0,713,32864.224513
3.0,253,32875.578977
20.0,667,32907.009271
9.0,469,32928.953093
33.0,1065,32978.827052
15.0,520,33003.276739
13.0,586,33030.592656
24.0,886,33072.790615
8.0,400,33091.758606
11.0,570,33118.392346
19.0,649,33148.641175
11.0,545,33173.814673
21.0,808,33211.850406
13.0,377,33229.647601
6.0,367,33246.411778
2.0,185,33254.787848
12.0,437,33275.105956
3.0,256,33286.86847
13.0,461,33307.554529
23.0,738,33342.277171
17.0,682,33373.395381
9.0,462,33394.920637
18.0,623,33423.286514
6.0,368,33439.927171
8.0,383,33457.540282
26.0,749,33492.091908
6.0,353,33508.013566
5.0,296,33521.587439
8.0,449,33542.946633
19.0,768,33578.527796
14.0,660,33609.894557
21.0,716,33643.404098
13.0,651,33673.856988
7.0,419,33693.116572
11.0,557,33719.211737
27.0,902,33761.130112
9.0,444,33781.045197
10.0,440,33801.610756
19.0,634,33830.717593
0.0,129,33836.397879
6.0,326,33851.319645
14.0,680,33882.813867
19.0,745,33917.994669
19.0,781,33953.891554
41.0,1252,34012.8078
17.0,663,34044.296438
7.0,418,34063.853559
17.0,682,34095.730285
27.0,911,34138.282609
14.0,547,34163.552283
18.0,626,34192.078991
14.0,582,34218.160938
8.0,439,34238.34716
11.0,552,34263.857008
10.0,512,34287.322689
4.0,296,34300.37607
11.0,475,34322.265878
16.0,673,34353.134314
8.0,417,34372.632654
9.0,463,34394.230464
31.0,890,34435.871603
10.0,490,34457.839199
6.0,366,34474.744123
4.0,264,34486.858877
15.0,636,34516.613001
12.0,419,34535.379796
12.0,525,34560.158562
5.0,321,34574.913445
18.0,627,34603.97089
8.0,463,34625.505
21.0,640,34655.728897
17.0,746,34690.292346
5.0,297,34704.328203
18.0,613,34732.907227
16.0,722,34766.650506
7.0,424,34786.830607
26.0,803,34824.064424
21.0,700,34856.575583
24.0,674,34888.341139
14.0,558,34913.845256
8.0,439,34934.189039
10.0,505,34957.669139
17.0,747,34992.416594
19.0,634,35022.023431
32.0,1014,35069.73852
16.0,721,35103.221479
11.0,527,35127.972687
16.0,687,35160.389531
12.0,518,35184.873229
12.0,494,35206.76514
14.0,560,35233.081162
25.0,860,35273.34404
9.0,491,35295.722934
22.0,800,35333.496069
10.0,559,35359.367896
14.0,628,35389.343972
17.0,600,35416.960283
20.0,650,35447.211465
20.0,744,35481.815634
17.0,641,35511.751509
13.0,422,35531.312492
19.0,872,35572.39485
8.0,422,35592.014309
22.0,860,35633.040973
35.0,1248,35691.720651
25.0,878,35732.324294
22.0,843,35771.967492
26.0,897,35813.676446
17.0,782,35850.085608
7.0,373,35866.873161
22.0,702,35899.62983
16.0,739,35934.107202
44.0,1068,35984.220815
4.0,285,35997.195825
14.0,626,36026.332466
30.0,921,36069.719109
8.0,382,36087.383864
9.0,465,36108.756878
21.0,858,36148.459955
34.0,1011,36195.454818
19.0,665,36226.626796
14.0,624,36256.223564
21.0,780,36292.290309
21.0,637,36322.04727
17.0,779,36358.428411
16.0,611,36387.405913
13.0,483,36409.749218
8.0,493,36432.450824
10.0,461,36453.884206
7.0,431,36473.271065
21.0,637,36503.078243
16.0,621,36531.603409
21.0,722,36564.868494
25.0,794,36602.354117
16.0,708,36635.103625
39.0,1069,36684.732985
6.0,418,36704.460052
10.0,502,36727.964447
12.0,534,36752.903654
40.0,1309,36814.853194
29.0,870,36855.429378
23.0,761,36891.495376
25.0,731,36925.691164
27.0,773,36962.463257
25.0,748,36997.246003
38.0,915,37039.447588
38.0,1029,37087.717974
27.0,854,37127.794484
21.0,730,37162.491292
34.0,1052,37212.372707
19.0,716,37245.580156
10.0,518,37269.484647
20.0,721,37303.473396
29.0,823,37341.908645
35.0,959,37386.06533
15.0,528,37410.333667
27.0,732,37444.634304
13.0,612,37473.048325
29.0,729,37507.43061
13.0,647,37537.20668
32.0,978,37582.919785
36.0,970,37628.226536
11.0,512,37652.319342
28.0,976,37698.154057
24.0,680,37729.590447
10.0,491,37751.855798
14.0,521,37775.14331
26.0,1017,37822.522165
7.0,391,37840.41397
11.0,488,37862.974208
20.0,703,37895.725709
28.0,840,37935.412172
20.0,681,37967.256268
53.0,1238,38025.304981
33.0,868,38065.799541
25.0,942,38109.639305
17.0,730,38144.188139
17.0,668,38174.677911
22.0,816,38212.536023
15.0,700,38245.662158
9.0,438,38266.259671
20.0,756,38301.641626
24.0,893,38343.998945
13.0,468,38364.830053
17.0,707,38396.915266
15.0,418,38415.823628
24.0,662,38447.061009
19.0,851,38487.158908
14.0,562,38512.534273
58.0,1360,38576.936607
16.0,656,38607.120441
12.0,488,38629.584848
9.0,483,38652.185706
44.0,1213,38708.613443
8.0,435,38728.009554
16.0,626,38756.57389
21.0,693,38788.65376
23.0,832,38827.512439
37.0,976,38873.768749
28.0,1005,38921.21931
15.0,681,38952.315804
33.0,1096,39003.354454
14.0,671,39035.183631
38.0,1013,39081.666497
31.0,1015,39129.651846
30.0,955,39174.040572
34.0,1040,39222.78798
15.0,603,39250.426404
38.0,894,39291.974413
19.0,692,39324.622991
20.0,651,39354.380032
28.0,824,39393.504561
22.0,766,39429.699562
29.0,918,39473.150507
37.0,965,39518.975287
8.0,447,39538.979079
53.0,1283,39600.211764
40.0,1148,39654.512146
26.0,708,39687.335692
40.0,980,39733.682491
31.0,895,39775.338541
32.0,921,39819.209904
23.0,768,39855.497946
23.0,889,39897.669784
35.0,1205,39953.137858
35.0,1078,40003.544941
31.0,758,40038.48893
24.0,842,40077.392439
64.0,1181,40132.442861
30.0,640,40161.946929
59.0,1171,40216.623914
57.0,1162,40270.945081
45.0,1099,40322.163435
33.0,727,40356.160882
21.0,726,40389.279882
17.0,772,40424.053727
20.0,710,40457.91642
22.0,913,40498.790087
21.0,756,40534.074177
44.0,1100,40585.267082
26.0,853,40624.661076
43.0,935,40667.952751
31.0,1034,40716.374764
33.0,955,40760.517843
41.0,1181,40816.404538
24.0,703,40848.794626
51.0,1291,40909.765576
26.0,807,40947.260612
27.0,749,40981.423772
34.0,827,41019.242098
62.0,1315,41080.265913
21.0,777,41116.901532
31.0,1050,41166.078494
31.0,852,41205.571283
53.0,1139,41256.764861
28.0,1052,41306.350022
44.0,1239,41362.994013
50.0,1139,41416.735845
37.0,751,41452.002039
22.0,786,41487.796646
39.0,930,41531.649457
20.0,673,41563.854269
61.0,1295,41624.580111
25.0,838,41663.777481
37.0,1102,41715.581452
21.0,902,41757.459215
28.0,823,41795.571648
46.0,1275,41855.191523
26.0,938,41898.88651
48.0,1066,41948.459153
55.0,1343,42011.636059
20.0,828,42050.480842
33.0,988,42096.240935
40.0,1065,42145.866874
47.0,1146,42199.533014
35.0,1116,42252.281918
33.0,955,42297.037926
14.0,705,42330.374217
13.0,584,42357.665601
20.0,779,42393.811308
57.0,1389,42458.620088
34.0,1011,42506.421951
34.0,740,42540.474452
45.0,1197,42597.386162
51.0,1147,42652.097456
55.0,1241,42711.102911
63.0,1393,42776.689757
29.0,845,42816.491772
44.0,1233,42873.819433
14.0,593,42901.098874
30.0,862,42941.075836
30.0,983,42987.169399
42.0,1008,43034.324615
44.0,1210,43092.154235
24.0,858,43132.441168
55.0,1279,43192.653225
30.0,719,43226.890306
20.0,578,43253.416011
72.0,1440,43321.232739
52.0,1153,43375.360889
19.0,861,43415.72157
41.0,1047,43464.257177
22.0,748,43498.260887
50.0,1047,43547.18375
52.0,1126,43599.941238
35.0,917,43643.379011
35.0,1078,43694.159539
30.0,766,43729.418612
37.0,841,43767.874862
31.0,1020,43815.787282
292.0,1411,43881.965307
41.0,1073,43932.511284
34.0,1060,43981.714629
75.0,1302,44043.017261
23.0,914,44085.520258
40.0,1073,44136.051785
53.0,1175,44190.531412
54.0,1393,44255.483746
47.0,1031,44303.710827
37.0,1016,44351.728619
41.0,1005,44399.010036
49.0,978,44444.678458
50.0,1105,44496.596709
49.0,1246,44555.009926
43.0,931,44598.740431
45.0,1039,44646.496622
34.0,981,44692.215012
49.0,1120,44743.718177
35.0,1002,44790.659647
58.0,1407,44856.853601
59.0,1409,44921.227973
92.0,1722,45003.809235
61.0,1147,45058.300076
58.0,1262,45116.496718
60.0,1090,45167.663876
40.0,1202,45224.030872
30.0,837,45263.356532
47.0,1198,45320.39181
55.0,1490,45390.590013
84.0,1434,45458.051356
41.0,1023,45505.301693
305.0,1380,45569.834329
63.0,1482,45640.310312
61.0,1469,45709.219811
58.0,1332,45771.672122
45.0,1136,45825.576218
85.0,1611,45900.992829
59.0,1370,45965.520662
47.0,908,46007.680393
93.0,1673,46086.388547
61.0,1448,46153.790689
47.0,908,46196.089754
67.0,1430,46263.689772
51.0,1283,46324.501538
71.0,1135,46378.470972
64.0,1249,46437.083241
51.0,1256,46496.546708
57.0,1042,46544.515315
55.0,1180,46600.511075
57.0,1405,46665.736335
75.0,1635,46741.868972
60.0,969,46787.546239
58.0,1417,46853.904507
48.0,1142,46907.540825
46.0,1209,46963.836159
59.0,1523,47034.477709
90.0,1422,47101.021576
79.0,1518,47172.918633
88.0,1535,47245.398874
65.0,1211,47302.000849
102.0,1548,47374.588906
58.0,1367,47439.926551
91.0,1580,47514.504301
23.0,814,47552.846996
54.0,1192,47608.280955
55.0,1438,47676.129064
84.0,1428,47744.082424
56.0,1445,47811.616183
50.0,1045,47861.026609
77.0,1513,47932.678113
80.0,1340,47995.298998
67.0,1432,48062.209039
76.0,1441,48129.410574
59.0,994,48176.452291
36.0,928,48219.496445
80.0,1271,48279.143777
57.0,1197,48335.312711
104.0,1667,48413.75175
59.0,1298,48474.168749
49.0,1109,48526.971323
37.0,946,48570.710333
52.0,1319,48634.208987
54.0,1182,48689.69246
49.0,1208,48745.95414
33.0,936,48789.698587
83.0,1466,48858.553702
70.0,1423,48926.21488
72.0,1394,48992.225006
47.0,1282,49052.936379
43.0,999,49099.788595
54.0,1371,49164.166537
19.0,551,49189.375372
53.0,1175,49244.251267
47.0,1108,49296.45313
80.0,1387,49361.352596
37.0,1004,49408.485374
50.0,1176,49463.260756
34.0,953,49507.703986
38.0,1225,49565.678577
37.0,1164,49620.491246
68.0,1340,49683.063654
72.0,1295,49744.586871
37.0,1067,49794.227426
53.0,1282,49854.617199
41.0,808,49893.378851
56.0,1309,49954.652703
32.0,934,49997.859894
60.0,1285,50058.972557
43.0,1156,50114.241721
40.0,1156,50168.42434
81.0,1448,50236.535759
45.0,1129,50289.150061
59.0,1274,50349.962582
104.0,1512,50420.306292
35.0,1028,50468.056946
64.0,1338,50532.257667
43.0,1159,50586.741577
102.0,1595,50661.82586
49.0,941,50705.985293
69.0,1529,50777.655338
75.0,1374,50843.289621
103.0,1326,50905.221694
67.0,1174,50959.764992
49.0,1133,51011.5532
54.0,1131,51063.033818
55.0,1086,51112.924534
234.0,1329,51175.338398
63.0,1376,51240.203451
84.0,1486,51310.049923
29.0,876,51350.65733
86.0,1578,51424.244124
45.0,921,51467.040047
46.0,1172,51522.493526
21.0,778,51558.561457
81.0,1410,51623.943535
55.0,1301,51685.061358
61.0,1177,51739.638579
81.0,1605,51815.344222
61.0,1035,51863.869833
83.0,1435,51931.276237
80.0,1642,52008.766272
78.0,1626,52086.084429
88.0,1365,52150.534892
55.0,1290,52211.558508
105.0,1694,52291.916947
43.0,1106,52344.346741
90.0,1594,52418.803268
217.0,1317,52481.764206
48.0,1143,52535.46466
48.0,1159,52589.360767
17.0,592,52616.832348
27.0,683,52648.951428
62.0,1374,52714.272696
59.0,1266,52774.682528
74.0,1212,52831.857388
59.0,1202,52888.683813
79.0,1342,52951.822389
45.0,1030,53000.273005
72.0,1243,53058.309419
36.0,454,53079.085448
59.0,1326,53141.715591
65.0,1235,53200.136181
54.0,1006,53248.598404
53.0,1068,53297.651118
66.0,1279,53358.23441
39.0,745,53393.099112
64.0,1397,53457.629719
47.0,1063,53507.179348
41.0,1172,53563.107315
274.0,1491,53633.503041
61.0,1242,53691.590209
61.0,873,53732.247726
31.0,952,53776.359534
44.0,1067,53827.336351
246.0,881,53867.989095
72.0,1445,53936.348398
65.0,1326,53998.324295
36.0,912,54040.263934
54.0,847,54079.065916
66.0,1227,54135.895059
42.0,1106,54186.968889
89.0,1489,54256.006381
81.0,1613,54330.477308
51.0,834,54369.315855
241.0,904,54410.669081
51.0,809,54448.031925
50.0,1202,54503.791572
38.0,968,54549.297554
42.0,826,54587.767049
38.0,861,54626.910985
100.0,1256,54686.240284
31.0,846,54725.166813
162.0,1531,54797.171171
102.0,1655,54875.109919
63.0,890,54916.626986
52.0,1110,54969.294634
78.0,1336,55032.640569
48.0,1109,55084.425792
32.0,896,55125.691053
55.0,1102,55177.022788
88.0,1409,55242.903614
63.0,1352,55306.578001
68.0,1147,55360.249585
49.0,1052,55409.528696
75.0,982,55455.453223
42.0,1224,55513.035752
51.0,1082,55564.313735
215.0,1423,55631.698726
180.0,1170,55687.57676
63.0,1467,55756.430515
92.0,1350,55819.542938
54.0,1073,55870.106999
75.0,1472,55938.673438
64.0,1317,55999.811493
63.0,893,56041.337591
169.0,1816,56126.027578
58.0,1002,56172.366972
84.0,1038,56220.77742
43.0,1064,56271.077145
214.0,1560,56343.424256
80.0,1303,56405.172609
60.0,1336,56467.991891
76.0,1223,56525.143817
89.0,1342,56588.05461
101.0,1512,56660.077481
102.0,1411,56726.368666
86.0,1358,56789.288081
123.0,1725,56869.315112
77.0,1293,56930.822215
52.0,1038,56978.873862
34.0,862,57018.975529
13.0,608,57047.137955
73.0,1457,57115.986061
214.0,1411,57181.769778
72.0,1402,57247.464471
378.0,1828,57334.847178
88.0,1511,57405.289618
70.0,1130,57459.270869
241.0,848,57498.505489
174.0,1014,57546.211747
80.0,1393,57611.644732
110.0,1641,57688.455147
186.0,1241,57747.082022
100.0,1495,57818.083489
61.0,1170,57872.815399
95.0,1390,57937.804082
33.0,760,57974.225839
63.0,1272,58034.145179
96.0,1361,58098.913552
96.0,1357,58163.126719
71.0,1275,58222.53975
82.0,1469,58291.561139
75.0,1508,58363.36187
70.0,1125,58416.359996
68.0,1156,58469.40541
63.0,1322,58531.584648
64.0,1276,58591.063866
58.0,1054,58639.972236
95.0,1588,58714.774638
46.0,1135,58767.918423
100.0,1544,58841.699595
38.0,1040,58891.183326
28.0,782,58927.473193
72.0,1404,58993.500861
19.0,572,59020.020196
85.0,1275,59079.314293
71.0,1066,59128.908606
150.0,1928,59221.048261
76.0,1504,59291.694483
109.0,1294,59353.446196
65.0,1250,59411.724587
92.0,1487,59481.155128
140.0,1711,59560.647366
56.0,1367,59625.093477
107.0,1359,59689.602043
242.0,1458,59757.355796
104.0,1720,59838.504814
49.0,771,59874.821944
119.0,1712,59955.304381
99.0,1587,60030.465459
151.0,1511,60101.218968
95.0,1474,60170.50839
75.0,1377,60234.219455
52.0,1268,60293.583972
141.0,1568,60366.468309
177.0,1865,60454.138502
138.0,1762,60537.14105
40.0,897,60578.481419
75.0,1305,60640.783234
69.0,1194,60696.386007
74.0,1358,60760.084791
109.0,1516,60831.504652
83.0,1486,60901.440258
110.0,1453,60969.167723
109.0,1482,61038.705906
123.0,1629,61115.363598
48.0,1028,61163.764076
251.0,1114,61216.165158
124.0,1325,61278.864032
297.0,1437,61346.277174
110.0,1357,61409.519891
59.0,945,61453.934608
278.0,1500,61523.815103
49.0,971,61569.252379
264.0,1540,61640.959281
111.0,1568,61715.287659
114.0,1626,61793.049275
244.0,1344,61856.174204
132.0,1574,61929.794335
129.0,1662,62006.96848
97.0,1378,62071.685788
97.0,1427,62139.085011
280.0,1692,62219.099735
86.0,1459,62287.098881
59.0,1165,62341.319564
93.0,1538,62414.694337
201.0,1759,62497.98244
90.0,1380,62562.924707
110.0,1477,62632.404382
107.0,1723,62712.744584
268.0,1238,62771.087958
53.0,853,62811.418403
66.0,867,62852.032533
176.0,1334,62914.832501
134.0,1739,62995.844927
178.0,1471,63063.660224
104.0,1460,63132.223044
58.0,1197,63188.307529
93.0,1518,63259.060804
64.0,1360,63322.578727
116.0,1550,63395.953502
60.0,1225,63453.155243
135.0,1445,63521.906929
212.0,1347,63583.932939
96.0,1297,63645.127081
127.0,1464,63713.669135
64.0,1181,63768.902426
219.0,1769,63851.518437
57.0,1227,63908.586663
208.0,1356,63971.55174
119.0,1646,64048.979614
76.0,1338,64111.490131
241.0,1499,64181.905308
94.0,1316,64243.63872
99.0,1506,64314.398613
81.0,1044,64363.109064
104.0,1478,64431.840142
223.0,1772,64515.996862
72.0,1157,64570.058423
93.0,1491,64640.436608
145.0,1667,64720.009817
167.0,1586,64794.304633
241.0,1381,64858.291577
171.0,1416,64925.110362
100.0,1524,64997.105885
36.0,999,65043.955823
227.0,1616,65120.237454
69.0,1515,65191.305813
104.0,1229,65249.605704
122.0,1330,65311.515428
108.0,1406,65376.913464
232.0,1415,65442.306798
134.0,1567,65516.243015
346.0,1945,65607.718915
241.0,1573,65681.305462
126.0,1565,65755.586473
112.0,1541,65828.362127
171.0,1387,65893.738918
122.0,1504,65964.277219
106.0,1282,66024.056531
141.0,1540,66096.001693
166.0,1271,66156.181354
114.0,1848,66243.869001
35.0,1213,66300.640067
173.0,1772,66383.519066
71.0,1050,66432.98927
147.0,1601,66508.272526
352.0,1670,66587.18198
146.0,1301,66649.193968
107.0,1561,66722.854129
214.0,1398,66789.259735
82.0,1365,66853.273117
182.0,1053,66902.932127
232.0,1460,66971.326518
346.0,1432,67038.577956
198.0,1648,67115.119931
124.0,1552,67188.553537
75.0,1259,67247.326146
70.0,1167,67301.860027
102.0,1271,67361.240722
63.0,1312,67422.99696
92.0,1289,67483.314087
44.0,811,67521.306725
64.0,779,67558.442568
95.0,1285,67619.114424
114.0,1472,67687.726095
123.0,1359,67751.346149
86.0,1531,67824.346805
85.0,1010,67871.662716
62.0,1153,67924.725361
66.0,1473,67993.671317
146.0,1626,68070.322909
83.0,1135,68123.530194
73.0,1094,68174.600207
273.0,1526,68245.537875
277.0,1035,68294.310871
333.0,1675,68374.236053
101.0,1288,68435.006105
89.0,1548,68505.927049
134.0,1330,68568.347632
88.0,1284,68628.320064
101.0,1530,68701.042664
83.0,1149,68754.68537
71.0,1077,68804.834516
186.0,1690,68883.079711
117.0,1447,68949.777956
87.0,1121,69003.108366
240.0,1603,69079.697167
31.0,1074,69129.662033
126.0,1386,69194.257084
203.0,1233,69252.044877
21.0,703,69284.185365
137.0,1319,69346.555975
105.0,1621,69424.548604
69.0,1158,69479.097765
240.0,1134,69532.351411
120.0,1495,69602.943321
216.0,1709,69683.833504
191.0,1803,69769.096814
78.0,1305,69830.083646
281.0,1934,69922.075547
164.0,1509,69993.57433
275.0,1402,70059.629636
163.0,1518,70131.301436
264.0,1238,70190.208447
73.0,1279,70251.172472
95.0,1517,70322.221408
39.0,1121,70374.593906
130.0,1436,70442.500085
82.0,1068,70491.829879
85.0,1350,70555.262761
206.0,1535,70628.023592
133.0,1633,70704.993605
87.0,1023,70752.404535
156.0,1979,70845.773776
354.0,1309,70907.735594
248.0,1758,70990.578308
247.0,1487,71059.355576
110.0,1308,71121.193358
144.0,1681,71199.397909
288.0,1764,71283.025059
180.0,1595,71358.045091
25.0,738,71392.266536
58.0,991,71439.233387
212.0,1420,71506.783414
57.0,1216,71564.542116
30.0,967,71610.87529
135.0,1647,71687.38556
190.0,1842,71774.310642
231.0,1662,71851.887237
125.0,1447,71919.218022
140.0,1569,71992.656196
41.0,1079,72043.000717
98.0,1506,72114.477436
154.0,1717,72196.170558
266.0,1162,72250.949008
94.0,1478,72320.763645
157.0,1353,72383.495763
123.0,1345,72445.863534
34.0,918,72489.071656
55.0,1129,72541.557069
147.0,1583,72614.706654
173.0,1381,72678.445234
45.0,1220,72735.517653
339.0,1928,72825.445834
217.0,1739,72907.429654
255.0,1826,72993.747842
332.0,1943,73085.805747
250.0,1439,73153.836832
66.0,1467,73223.476016
103.0,1214,73281.172661
84.0,1444,73348.658127
278.0,1815,73433.685446
285.0,1243,73491.301055
306.0,1693,73571.297521
326.0,1642,73647.814263
137.0,1356,73711.399766
335.0,1604,73785.954168
127.0,1441,73852.810187
250.0,1732,73933.739543
77.0,1122,73985.904015
123.0,1450,74054.339866
118.0,1411,74120.422438
184.0,1562,74193.678262
88.0,1226,74251.003775
182.0,1401,74316.97904
228.0,1567,74390.879946
193.0,1463,74458.646697
195.0,1506,74529.14335
267.0,1090,74580.903173
95.0,1421,74648.307059
204.0,1183,74704.277861
98.0,1416,74770.977331
130.0,1604,74847.25719
66.0,1110,74899.335935
121.0,1635,74975.551747
72.0,1183,75030.093573
276.0,1588,75105.103112
112.0,1427,75171.48494
223.0,1741,75253.163823
111.0,1551,75326.545928
102.0,1422,75394.018275
124.0,1729,75476.423101
91.0,1480,75546.384172
267.0,1340,75608.793021
324.0,1724,75690.419053
102.0,1559,75763.563586
75.0,1185,75818.730727
267.0,1645,75895.672415
196.0,1496,75965.338205
174.0,1416,76031.212134
224.0,1832,76117.325312
156.0,1696,76196.305338
119.0,1768,76278.25572
54.0,842,76316.989862
325.0,1291,76376.814103
65.0,1254,76435.638283
74.0,1217,76492.702794
356.0,1736,76575.143782
60.0,1146,76630.859966
294.0,1850,76717.783284
95.0,1494,76788.944858
360.0,1740,76870.664536
280.0,1568,76945.206846
123.0,1596,77019.279839
221.0,1742,77102.224272
129.0,1416,77167.979461
239.0,1433,77235.18258
372.0,1872,77322.380321
245.0,1759,77406.517104
353.0,1452,77474.767124
276.0,1937,77566.549012
214.0,1189,77622.177248
335.0,1840,77708.529991
68.0,1398,77774.249609
136.0,1481,77843.763621
227.0,1571,77918.26445
85.0,1171,77973.138236
248.0,1034,78021.664069
74.0,879,78062.581403
123.0,1379,78127.759586
333.0,1999,78222.207864
342.0,1863,78310.535171
76.0,1366,78375.312881
186.0,2013,78469.931699
239.0,1782,78553.280679
53.0,1298,78614.465433
237.0,1644,78690.998548
43.0,1051,78740.732861
102.0,1387,78806.876586
109.0,1410,78871.798714
157.0,1493,78940.373629
111.0,1559,79014.605108
80.0,1182,79070.242272
252.0,2111,79169.809053
63.0,979,79216.212484
128.0,1440,79284.008472
142.0,1642,79360.342649
204.0,1009,79407.350457
115.0,1376,79471.970078
254.0,1694,79551.265634
138.0,1567,79625.662776
145.0,1584,79701.109065
168.0,2027,79797.161014
141.0,1403,79862.628145
226.0,1601,79937.385674
164.0,1554,80011.292341
327.0,1704,80091.770251
27.0,1031,80140.007059
181.0,1639,80215.926039
38.0,992,80263.377604
134.0,1507,80334.796045
49.0,947,80380.007467
214.0,1899,80470.121728
117.0,1680,80548.633353
122.0,1615,80623.295062
64.0,1517,80693.6231
202.0,1572,80767.360996
304.0,1963,80858.82104
349.0,1638,80935.333769
167.0,1770,81019.747999
37.0,925,81063.673268
31.0,809,81102.134632
225.0,1134,81154.554143
149.0,1641,81231.201762
116.0,1469,81301.113111
150.0,1528,81372.968762
117.0,1309,81434.370055
240.0,1731,81515.514761
77.0,1037,81564.850877
199.0,1610,81641.225678
236.0,1383,81706.997049
334.0,1731,81787.72518
383.0,1545,81861.381661
120.0,1319,81922.452325
201.0,1632,82000.006583
289.0,1648,82077.477892
311.0,1615,82153.601246
186.0,1640,82231.105288
217.0,2116,82329.1629
121.0,1252,82387.825324
189.0,1675,82467.487892
120.0,1708,82547.462626
137.0,1433,82616.25643
106.0,1675,82694.903649
306.0,2407,82810.049884
204.0,1669,82889.519792
125.0,1531,82961.194927
292.0,1687,83040.001429
85.0,997,83085.628813
273.0,1525,83156.384122
138.0,1359,83219.687906
289.0,1778,83303.593086
60.0,1234,83361.434086
219.0,1299,83423.147752
115.0,1564,83497.228639
361.0,1186,83553.036821
112.0,1569,83625.34624
347.0,2150,83726.838756
218.0,1677,83806.05302
118.0,1657,83885.13212
71.0,1214,83943.20671
146.0,1381,84008.898416
241.0,1876,84097.998814
247.0,1274,84157.295229
187.0,1681,84235.97814
184.0,763,84271.736445
44.0,1005,84318.716041
299.0,1939,84409.894088
88.0,1709,84491.741005
192.0,1965,84584.428787
90.0,1335,84646.92445
330.0,2082,84745.681968
166.0,1637,84822.680338
383.0,1952,84915.272983
132.0,1828,85002.582154
103.0,1371,85066.003777
348.0,1714,85146.787844
307.0,1631,85223.539654
326.0,1995,85316.193227
346.0,2010,85410.906011
101.0,1371,85475.56499
124.0,1499,85546.766261
61.0,1279,85607.304502
137.0,1428,85675.156911
352.0,1670,85753.298544
226.0,1849,85840.501758
97.0,1314,85901.927534
377.0,1415,85968.956626
141.0,1488,86039.084294
104.0,1495,86109.737909
341.0,2057,86206.909377
297.0,1677,86286.431621
110.0,1397,86351.545781
328.0,2201,86454.446712
345.0,1703,86534.985284
135.0,1513,86606.469992
68.0,1313,86667.347228
262.0,1514,86738.425392
364.0,2023,86833.196436
52.0,1270,86891.819267
103.0,1493,86961.623091
135.0,1446,87030.037675
26.0,669,87061.218235
336.0,1862,87148.718572
201.0,1735,87229.635278
347.0,2006,87325.205961
359.0,1746,87406.936023
83.0,1401,87472.603273
241.0,1763,87555.504386
385.0,2101,87653.01792
297.0,1719,87734.526988
